motor1_x,motor1_y,motor1_z,sound,time
-0.000264,0.000683,-0.141297,-0.007205,2024-04-22T18:14:00.285670Z
-0.004365,0.000367,0.096931,-0.005943,2024-04-22T18:14:00.285870Z
0.000998,0.000998,0.066636,-0.011622,2024-04-22T18:14:00.286070Z
-0.003419,0.000998,-0.049484,-0.007836,2024-04-22T18:14:00.286270Z
0.010465,0.000367,-0.189571,-0.007521,2024-04-22T18:14:00.286470Z
-0.008152,0.000367,-0.160544,-0.007521,2024-04-22T18:14:00.286670Z
-0.012253,0.000367,0.141425,-0.005943,2024-04-22T18:14:00.286870Z
0.000052,0.000998,0.206117,-0.010045,2024-04-22T18:14:00.287070Z
0.009519,0.001314,-0.015408,-0.008152,2024-04-22T18:14:00.287270Z
0.017092,0.000998,-0.251411,-0.007836,2024-04-22T18:14:00.287470Z
-0.015093,0.000367,-0.121420,-0.007205,2024-04-22T18:14:00.287670Z
-0.016355,0.000683,0.160991,-0.006574,2024-04-22T18:14:00.287870Z
0.004154,0.000683,0.235464,-0.009729,2024-04-22T18:14:00.288070Z
0.017092,0.000683,-0.034339,-0.008467,2024-04-22T18:14:00.288270Z
0.014252,0.000367,-0.243208,-0.007521,2024-04-22T18:14:00.288470Z
-0.018563,0.000367,-0.058002,-0.006889,2024-04-22T18:14:00.288670Z
-0.009729,0.000683,0.130381,-0.007521,2024-04-22T18:14:00.288870Z
-0.000579,0.000998,0.170142,-0.009414,2024-04-22T18:14:00.289070Z
0.018986,0.000683,-0.088922,-0.008152,2024-04-22T18:14:00.289270Z
0.012990,0.000367,-0.174426,-0.008152,2024-04-22T18:14:00.289470Z
-0.012253,0.000052,0.000683,-0.006258,2024-04-22T18:14:00.289670Z
-0.007836,0.001314,0.115549,-0.006574,2024-04-22T18:14:00.289870Z
-0.001841,0.000367,0.056854,-0.009729,2024-04-22T18:14:00.290070Z
0.006994,0.000052,-0.079142,-0.009414,2024-04-22T18:14:00.290270Z
0.002892,0.000998,-0.079773,-0.007205,2024-04-22T18:14:00.290470Z
-0.004365,0.000683,0.040760,-0.007205,2024-04-22T18:14:00.290670Z
0.003523,0.001314,0.090619,-0.006574,2024-04-22T18:14:00.290870Z
-0.004365,0.000052,-0.021087,-0.010360,2024-04-22T18:14:00.291070Z
-0.008467,0.000367,-0.098072,-0.008783,2024-04-22T18:14:00.291270Z
-0.003419,0.000998,0.043915,-0.007205,2024-04-22T18:14:00.291470Z
0.006048,0.000367,0.043284,-0.008783,2024-04-22T18:14:00.291670Z
0.009834,0.000998,0.072316,-0.006574,2024-04-22T18:14:00.291870Z
-0.001526,0.000367,-0.121105,-0.011938,2024-04-22T18:14:00.292070Z
-0.014146,0.000998,-0.124891,-0.007836,2024-04-22T18:14:00.292270Z
-0.004050,0.000998,0.092513,-0.007205,2024-04-22T18:14:00.292470Z
0.009834,0.000683,0.007625,-0.008467,2024-04-22T18:14:00.292670Z
0.010465,0.000367,0.052751,-0.007521,2024-04-22T18:14:00.292870Z
0.001945,0.000367,-0.140982,-0.009729,2024-04-22T18:14:00.293070Z
-0.020141,0.000683,-0.097441,-0.007521,2024-04-22T18:14:00.293270Z
-0.003734,0.000998,0.094091,-0.007521,2024-04-22T18:14:00.293470Z
0.006994,0.000367,0.036342,-0.008467,2024-04-22T18:14:00.293670Z
0.011728,0.000683,0.059378,-0.007836,2024-04-22T18:14:00.293870Z
-0.001210,0.000998,-0.079457,-0.009729,2024-04-22T18:14:00.294070Z
-0.013831,0.000683,-0.050746,-0.006258,2024-04-22T18:14:00.294270Z
0.000683,0.000998,0.023088,-0.006889,2024-04-22T18:14:00.294470Z
0.001630,0.001314,0.048333,-0.007836,2024-04-22T18:14:00.294670Z
0.007310,0.000683,0.092513,-0.008152,2024-04-22T18:14:00.294870Z
-0.001526,0.000367,0.054014,-0.010991,2024-04-22T18:14:00.295070Z
-0.009098,0.000367,-0.000895,-0.006574,2024-04-22T18:14:00.295270Z
0.008256,0.000367,-0.055478,-0.008467,2024-04-22T18:14:00.295470Z
-0.002472,0.000998,0.004154,-0.007205,2024-04-22T18:14:00.295670Z
-0.000579,0.000683,0.131643,-0.007521,2024-04-22T18:14:00.295870Z
0.000683,0.000367,0.177400,-0.009098,2024-04-22T18:14:00.296070Z
-0.000895,0.000683,-0.017932,-0.007521,2024-04-22T18:14:00.296270Z
0.010465,0.000683,-0.163383,-0.007836,2024-04-22T18:14:00.296470Z
-0.009729,0.000367,-0.079142,-0.006258,2024-04-22T18:14:00.296670Z
-0.014777,0.000998,0.168249,-0.006574,2024-04-22T18:14:00.296870Z
-0.004050,0.000998,0.287848,-0.009098,2024-04-22T18:14:00.297070Z
0.009834,0.000998,0.004470,-0.007836,2024-04-22T18:14:00.297270Z
0.016461,0.000683,-0.298106,-0.007836,2024-04-22T18:14:00.297470Z
-0.009414,0.000367,-0.137196,-0.006574,2024-04-22T18:14:00.297670Z
-0.018879,0.000683,0.165409,-0.006574,2024-04-22T18:14:00.297870Z
-0.000264,0.000998,0.232309,-0.010991,2024-04-22T18:14:00.298070Z
0.012990,0.001314,-0.004681,-0.009098,2024-04-22T18:14:00.298270Z
0.011728,0.000367,-0.267186,-0.008467,2024-04-22T18:14:00.298470Z
-0.010991,0.000367,-0.064313,-0.006889,2024-04-22T18:14:00.298670Z
-0.022665,0.000998,0.185289,-0.006889,2024-04-22T18:14:00.298870Z
0.003207,0.000683,0.158782,-0.011938,2024-04-22T18:14:00.299070Z
0.004470,0.000683,-0.022981,-0.008783,2024-04-22T18:14:00.299270Z
0.009834,0.000683,-0.203453,-0.008783,2024-04-22T18:14:00.299470Z
-0.012884,0.000367,0.019932,-0.006889,2024-04-22T18:14:00.299670Z
-0.015724,0.000998,0.142688,-0.007521,2024-04-22T18:14:00.299870Z
0.003523,0.000052,0.060956,-0.013200,2024-04-22T18:14:00.300070Z
-0.004996,0.000367,-0.063366,-0.007836,2024-04-22T18:14:00.300270Z
0.005101,0.000998,-0.096810,-0.007521,2024-04-22T18:14:00.300470Z
-0.005312,0.000683,0.056854,-0.006574,2024-04-22T18:14:00.300670Z
-0.002157,0.000998,0.086517,-0.006574,2024-04-22T18:14:00.300870Z
0.001314,0.000367,-0.070938,-0.008467,2024-04-22T18:14:00.301070Z
-0.001526,0.000052,-0.072516,-0.008152,2024-04-22T18:14:00.301270Z
-0.002157,0.001314,-0.019194,-0.006889,2024-04-22T18:14:00.301470Z
0.001630,0.000998,0.112393,-0.007836,2024-04-22T18:14:00.301670Z
0.007310,0.000367,0.081468,-0.007521,2024-04-22T18:14:00.301870Z
-0.002157,0.000367,-0.125837,-0.007205,2024-04-22T18:14:00.302070Z
-0.005312,0.000367,-0.039072,-0.006889,2024-04-22T18:14:00.302270Z
-0.004050,0.000683,0.039813,-0.007205,2024-04-22T18:14:00.302470Z
0.006679,0.000683,0.156257,-0.008152,2024-04-22T18:14:00.302670Z
0.015830,0.000683,0.028768,-0.007836,2024-04-22T18:14:00.302870Z
-0.004681,0.000367,-0.111955,-0.007521,2024-04-22T18:14:00.303070Z
-0.011622,0.000683,-0.029291,-0.006258,2024-04-22T18:14:00.303270Z
-0.004681,0.000998,0.058116,-0.007205,2024-04-22T18:14:00.303470Z
0.007941,0.000998,0.096615,-0.007836,2024-04-22T18:14:00.303670Z
0.014252,0.000998,0.029399,-0.007836,2024-04-22T18:14:00.303870Z
-0.004050,0.000367,-0.105329,-0.007205,2024-04-22T18:14:00.304070Z
