motor1_x,motor1_y,motor1_z,sound,time
-0.023612,0.000367,-0.178528,-0.006889,2024-04-22T15:26:50.592213Z
0.041707,0.000998,-0.170955,-0.006889,2024-04-22T15:26:50.592413Z
-0.005627,0.000998,0.015830,-0.008152,2024-04-22T15:26:50.592613Z
0.016777,0.000367,0.063481,-0.003103,2024-04-22T15:26:50.592813Z
-0.048853,0.000367,0.260710,-0.006889,2024-04-22T15:26:50.593013Z
0.013306,0.000998,-0.071885,-0.007836,2024-04-22T15:26:50.593213Z
0.017723,0.001314,-0.197143,-0.009414,2024-04-22T15:26:50.593413Z
-0.061157,0.000998,0.049911,-0.006889,2024-04-22T15:26:50.593613Z
0.014252,0.000367,-0.020456,-0.004050,2024-04-22T15:26:50.593813Z
-0.006574,0.000998,0.183080,-0.008467,2024-04-22T15:26:50.594013Z
0.070107,0.000367,-0.108169,-0.006889,2024-04-22T15:26:50.594213Z
-0.012884,0.000683,0.046124,-0.008467,2024-04-22T15:26:50.594413Z
-0.025505,0.000683,-0.086398,-0.007205,2024-04-22T15:26:50.594613Z
0.053698,0.000367,-0.011622,-0.005312,2024-04-22T15:26:50.594813Z
-0.033077,0.000367,0.170458,-0.007836,2024-04-22T15:26:50.595013Z
0.044547,0.000367,0.005101,-0.005943,2024-04-22T15:26:50.595213Z
-0.036232,0.000683,0.012990,-0.010045,2024-04-22T15:26:50.595413Z
-0.016670,0.000683,0.089673,-0.006574,2024-04-22T15:26:50.595613Z
0.008572,0.000367,-0.086714,-0.004681,2024-04-22T15:26:50.595813Z
-0.033392,0.000052,-0.023612,-0.007836,2024-04-22T15:26:50.596013Z
0.018670,0.000367,0.126594,-0.005943,2024-04-22T15:26:50.596213Z
-0.006258,0.000998,0.114602,-0.009414,2024-04-22T15:26:50.596413Z
-0.005943,0.000683,0.207694,-0.005627,2024-04-22T15:26:50.596613Z
0.026559,0.000998,-0.146030,-0.005312,2024-04-22T15:26:50.596813Z
-0.019825,0.000998,-0.002157,-0.008467,2024-04-22T15:26:50.597013Z
0.015515,0.000998,-0.104067,-0.006889,2024-04-22T15:26:50.597213Z
-0.009729,0.000683,0.023404,-0.007521,2024-04-22T15:26:50.597413Z
0.038551,0.001314,0.086201,-0.008152,2024-04-22T15:26:50.597613Z
